"MedCodeID","Term","QOFClusterID","QOFClusterDesc","QOFSnomedCTConceptId","SnomedCTDescriptionId","QOFUnmatchedCodeDescription"
"4747791000006115","Malignant tumour of tympanic cavity","CAN_COD","Codes for relevant malignancies","187835004","288783011",
"4747811000006116","Malignant tumor of tympanic cavity","CAN_COD","Codes for relevant malignancies","187835004","288785016",
"4747821000006112","Malignant tumour of tympanic antrum","CAN_COD","Codes for relevant malignancies","187836003","288788019",
"4747831000006110","Malignant tumor of tympanic antrum","CAN_COD","Codes for relevant malignancies","187836003","288786015",
"4747861000006118","Malignant tumour of glottis","CAN_COD","Codes for relevant malignancies","187841006","288795011",
"4747871000006113","Malignant tumor of glottis","CAN_COD","Codes for relevant malignancies","187841006","288793016",
"4747901000006113","Malignant tumour of supraglottis","CAN_COD","Codes for relevant malignancies","187842004","288796012",
"4747921000006115","Malignant tumor of supraglottis","CAN_COD","Codes for relevant malignancies","187842004","288798013",
"4748061000006112","Malignant neoplasm of right middle lobe of lung","CAN_COD","Codes for relevant malignancies","187866005","3443979013",
"4748181000006118","Malignant neoplasm of ribs and/or sternum and/or clavicle","CAN_COD","Codes for relevant malignancies","187920001","1489769014",
"4748231000006113","Malignant neoplasm of costovertebral joint","CAN_COD","Codes for relevant malignancies","187926007","288895018",
"4748281000006114","Malignant neoplasm of navicular bone of hand","CAN_COD","Codes for relevant malignancies","187937008","1222178015",
"4748331000006117","Malignant neoplasm of trapezial bone","CAN_COD","Codes for relevant malignancies","187941007","1222179011",
"4748651000006115","Malignant neoplasm of connective and soft tissue of forearm","CAN_COD","Codes for relevant malignancies","187994003","2987526018",
"4748931000006116","Kaposi's sarcoma of soft tissues","CAN_COD","Codes for relevant malignancies","188029000","1222186015",
"4748941000006114","Kaposi sarcoma of soft tissue","CAN_COD","Codes for relevant malignancies","188029000","2839407016",
"4748961000006113","Malignant melanoma of ear and/or external auditory canal","CAN_COD","Codes for relevant malignancies","188032002","2837847010",
"4748981000006115","Malignant melanoma of ear and/or external auricular canal","CAN_COD","Codes for relevant malignancies","188032002","1775483015",
"4749171000006112","Malignant melanoma of forearm","CAN_COD","Codes for relevant malignancies","188062008","2987616017",
"4749431000006116","Malignant neoplasm of scalp AND/OR skin of neck","CAN_COD","Codes for relevant malignancies","188102008","3037352015",
"4749761000006118","Chorioepithelioma","CAN_COD","Codes for relevant malignancies","188188009","289185017",
"4749771000006113","Chorionepithelioma","CAN_COD","Codes for relevant malignancies","188188009","289186016",
"4749881000006118","Malignant neoplasm of Gartner duct","CAN_COD","Codes for relevant malignancies","188208002","2840176011",
"4749921000006114","Malignant tumor of undescended testis","CAN_COD","Codes for relevant malignancies","188219004","289221015",
"4749931000006112","Cancer of undescended testis","CAN_COD","Codes for relevant malignancies","188219004","289222010",
"4749951000006117","Malignant tumour of retained testis","CAN_COD","Codes for relevant malignancies","188219004","2474968017",
"4749961000006115","Malignant tumor of retained testis","CAN_COD","Codes for relevant malignancies","188219004","2475173018",
"4749971000006110","Malignant tumour of ectopic testis","CAN_COD","Codes for relevant malignancies","188220005","289227016",
"4749991000006111","Cancer of ectopic testis","CAN_COD","Codes for relevant malignancies","188220005","289225012",
"4750001000006111","Malignant tumor of ectopic testis","CAN_COD","Codes for relevant malignancies","188220005","289226013",
"4750011000006114","Malignant tumour of body of penis","CAN_COD","Codes for relevant malignancies","188230001","289244017",
"4750021000006118","Malignant tumour of shaft of penis","CAN_COD","Codes for relevant malignancies","188230001","289243011",
"4750031000006115","Malignant tumor of body of penis","CAN_COD","Codes for relevant malignancies","188230001","289245016",
"4750051000006110","Cancer of body of penis","CAN_COD","Codes for relevant malignancies","188230001","289247012",
"4750061000006112","Malignant tumor of shaft of penis","CAN_COD","Codes for relevant malignancies","188230001","289248019",
"4750071000006117","Malignant tumour of seminal vesicle","CAN_COD","Codes for relevant malignancies","188234005","289253012",
"4750091000006116","Malignant tumor of seminal vesicle","CAN_COD","Codes for relevant malignancies","188234005","289254018",
"4750101000006110","Malignant tumour of tunica vaginalis","CAN_COD","Codes for relevant malignancies","188235006","289256016",
"4750111000006113","Malignant tumor of tunica vaginalis","CAN_COD","Codes for relevant malignancies","188235006","289255017",
"4750131000006119","Malignant tumour of trigone of urinary bladder","CAN_COD","Codes for relevant malignancies","188239000","289263016",
"4750141000006112","Malignant tumor of trigone of urinary bladder","CAN_COD","Codes for relevant malignancies","188239000","289261019",
"4750161000006111","Malignant tumour of trigone of bladder","CAN_COD","Codes for relevant malignancies","188239000","2474969013",
"4750171000006116","Malignant tumor of trigone of bladder","CAN_COD","Codes for relevant malignancies","188239000","2475174012",
"4750181000006118","Malignant tumour of vault of bladder","CAN_COD","Codes for relevant malignancies","188240003","289264010",
"4750191000006115","Malignant tumour of bladder dome","CAN_COD","Codes for relevant malignancies","188240003","289265011",
"4750201000006117","Malignant neoplasm of vault of bladder","CAN_COD","Codes for relevant malignancies","188240003","289266012",
"4750221000006110","Malignant tumor of bladder dome","CAN_COD","Codes for relevant malignancies","188240003","289268013",
"4750231000006113","Malignant tumor of vault of bladder","CAN_COD","Codes for relevant malignancies","188240003","289269017",
"4750271000006111","Malignant tumour of bladder neck","CAN_COD","Codes for relevant malignancies","188244007","289273019",
"4750281000006114","Malignant tumor of bladder neck","CAN_COD","Codes for relevant malignancies","188244007","289274013",
"4750301000006113","Malignant tumour of ureteric orifice","CAN_COD","Codes for relevant malignancies","188245008","289278011",
"4750321000006115","Malignant tumor of ureteric orifice","CAN_COD","Codes for relevant malignancies","188245008","289277018",
"4750341000006110","Overlapping malignant neoplasm of urinary bladder","CAN_COD","Codes for relevant malignancies","188247000","1784806017",
"4750351000006112","Overlapping malignant neoplasm of bladder","CAN_COD","Codes for relevant malignancies","188247000","1784807014",
"4750361000006114","Malignant tumour of kidney parenchyma","CAN_COD","Codes for relevant malignancies","188250002","289286011",
"4750381000006116","Malignant tumor of kidney parenchyma","CAN_COD","Codes for relevant malignancies","188250002","289287019",
"4750401000006116","Malignant tumour of renal calyx","CAN_COD","Codes for relevant malignancies","188252005","289291012",
"4750411000006118","Malignant neoplasm of renal calyx","CAN_COD","Codes for relevant malignancies","188252005","289289016",
"4750421000006114","Malignant tumor of renal calyx","CAN_COD","Codes for relevant malignancies","188252005","289290013",
"4750431000006112","Malignant tumour of pelviureteric junction","CAN_COD","Codes for relevant malignancies","188253000","289292017",
"4750441000006119","Malignant tumor of pelviureteric junction","CAN_COD","Codes for relevant malignancies","188253000","289293010",
"4750461000006115","Malignant neoplasm of pelviureteric junction","CAN_COD","Codes for relevant malignancies","188253000","289295015",
"4750501000006115","Malignant tumour of ciliary body","CAN_COD","Codes for relevant malignancies","188263008","289310010",
"4750521000006113","Malignant tumor of ciliary body","CAN_COD","Codes for relevant malignancies","188263008","289309017",
"4750531000006111","Malignant tumour of iris","CAN_COD","Codes for relevant malignancies","188264002","289312019",
"4750551000006116","Malignant tumor of iris","CAN_COD","Codes for relevant malignancies","188264002","289313012",
"4750601000006119","Malignant tumour of lacrimal gland","CAN_COD","Codes for relevant malignancies","188272000","289323015",
"4750621000006112","Malignant tumor of lacrimal gland","CAN_COD","Codes for relevant malignancies","188272000","289324014",
"4750651000006115","Malignant neoplasm of lacrimal duct","CAN_COD","Codes for relevant malignancies","188274004","2579145017",
"4750711000006112","Malignant tumour of hypothalamus","CAN_COD","Codes for relevant malignancies","188286001","289344015",
"4750721000006116","Malignant tumor of hypothalamus","CAN_COD","Codes for relevant malignancies","188286001","289342016",
"4750771000006115","Malignant tumour of choroid plexus","CAN_COD","Codes for relevant malignancies","188292007","289350013",
"4750781000006117","Malignant tumor of choroid plexus","CAN_COD","Codes for relevant malignancies","188292007","289351012",
"4750881000006110","Malignant tumor of cranial nerve","CAN_COD","Codes for relevant malignancies","188307009","289368011",
"4751011000006118","Peripheral nerve cancer, thorax","CAN_COD","Codes for relevant malignancies","188325002","3036419019",
"4751071000006110","Malignant tumour of craniopharyngeal duct","CAN_COD","Codes for relevant malignancies","188340000","289410014",
"4751081000006113","Malignant tumor of craniopharyngeal duct","CAN_COD","Codes for relevant malignancies","188340000","289408012",
"4751131000006113","Malignant tumour of thorax","CAN_COD","Codes for relevant malignancies","188361007","289433010",
"4751141000006115","Malignant tumor of thorax","CAN_COD","Codes for relevant malignancies","188361007","289434016",
"4751161000006116","Malignant tumor of abdomen","CAN_COD","Codes for relevant malignancies","188366002","289439014",
"4751171000006111","Malignant tumour of abdomen","CAN_COD","Codes for relevant malignancies","188366002","289440011",
"4751301000006119","Metastatic malignant neoplasm to uterine cervix","CAN_COD","Codes for relevant malignancies","188469005","1784808016",
"4751311000006116","Metastatic malignant neoplasm to cervix uteri","CAN_COD","Codes for relevant malignancies","188469005","1784809012",
"4751321000006112","Secondary malignant neoplasm of uterine cervix","CAN_COD","Codes for relevant malignancies","188469005","1784810019",
"4751331000006110","Cancer metastatic to cervix","CAN_COD","Codes for relevant malignancies","188469005","3036537016",
"4751341000006117","Secondary malignant neoplasm of epididymis and vas deferens","CAN_COD","Codes for relevant malignancies","188471005","289557012",
"4751511000006110","Burkitt lymphoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188510001","2840209014",
"4751531000006116","Burkitt lymphoma of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188511002","2842585010",
"4751551000006111","Burkitt lymphoma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188512009","2838944018",
"4751571000006118","Burkitt lymphoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188513004","2840463010",
"4751591000006117","Burkitt lymphoma of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188514005","2840464016",
"4751611000006111","Burkitt lymphoma of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188515006","2839866019",
"4751631000006117","Burkitt lymphoma of spleen","CAN_COD","Codes for relevant malignancies","188516007","2838644015",
"4751651000006112","Burkitt lymphoma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188517003","2838645019",
"4751671000006119","Hodgkin paragranuloma of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188524002","2842575014",
"4751741000006116","Hodgkin paragranuloma of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188529007","2840029016",
"4751761000006117","Hodgkin paragranuloma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188531003","2839123012",
"4751781000006110","Hodgkin granuloma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188534006","2840030014",
"4751801000006114","Hodgkin granuloma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188536008","2840031013",
"4751821000006116","Hodgkin granuloma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188537004","2838157010",
"4751841000006111","Hodgkin granuloma of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188538009","2841814012",
"4751861000006110","Hodgkin granuloma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188541000","2840388018",
"4751881000006117","Hodgkin sarcoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188544008","2838158017",
"4751901000006115","Hodgkin sarcoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188547001","2838946016",
"4751921000006113","Hodgkin sarcoma of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188548006","2838899014",
"4751941000006118","Hodgkin sarcoma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188551004","2839019019",
"4751961000006119","Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188554007","2840032018",
"4751991000006110","Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188558005","2842357012",
"4752011000006110","Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188559002","2839018010",
"4752031000006116","Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188562004","2837947011",
"4752051000006111","Hodgkin disease, nodular sclerosis of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188565002","2838938017",
"4752071000006118","Hodgkin disease, nodular sclerosis of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188566001","2838939013",
"4752091000006117","Hodgkin disease, nodular sclerosis of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188567005","2838247017",
"4752111000006114","Hodgkin disease, nodular sclerosis of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188568000","2839313014",
"4752131000006115","Hodgkin disease, nodular sclerosis of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188569008","2839132014",
"4752151000006110","Hodgkin disease, nodular sclerosis of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188570009","2837941012",
"4752171000006117","Hodgkin disease, nodular sclerosis of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188572001","2840177019",
"4752191000006116","Hodgkin disease, mixed cellularity of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188575004","2838104014",
"4752211000006115","Hodgkin disease, mixed cellularity of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188576003","2837802014",
"4752231000006114","Hodgkin disease, mixed cellularity of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188577007","2838308016",
"4752251000006119","Hodgkin disease, mixed cellularity of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188578002","2838265018",
"4752271000006112","Hodgkin disease, mixed cellularity of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188579005","2839332015",
"4752291000006113","Hodgkin disease, mixed cellularity of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188580008","2838948015",
"4752311000006112","Hodgkin disease, mixed cellularity of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188582000","2839867011",
"4752331000006118","Hodgkin disease, lymphocytic depletion of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188585003","2840213019",
"4752351000006113","Hodgkin disease, lymphocytic depletion of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188586002","2841767019",
"4752371000006115","Hodgkin disease, lymphocytic depletion of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188587006","2840212012",
"4752391000006119","Hodgkin disease, lymphocytic depletion of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188589009","2839172017",
"4752411000006119","Hodgkin disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188590000","2840201012",
"4752431000006113","Hodgkin disease, lymphocytic depletion of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188591001","2841990018",
"4752451000006118","Hodgkin disease, lymphocytic depletion of spleen","CAN_COD","Codes for relevant malignancies","188592008","2837785016",
"4752471000006111","Hodgkin disease, lymphocytic depletion of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188593003","2841987012",
"4752551000006117","S+�-�zary's disease of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188630009","2642295018",
"4752571000006110","S+�-�zary disease of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188630009","2842009012",
"4752581000006113","S+�-�zary's disease of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188631008","2547710015",
"4752601000006115","S+�-�zary disease of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188631008","2842377017",
"4752611000006117","S+�-�zary's disease of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188632001","2547711016",
"4752631000006111","S+�-�zary disease of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188632001","2842242019",
"4752641000006118","Lymphoma intra abdominal, Sezarys","CAN_COD","Codes for relevant malignancies","188632001","3036399017",
"4752651000006116","S+�-�zary's disease of lymph nodes of axilla AND/OR upper limb","CAN_COD","Codes for relevant malignancies","188633006","2547712011",
"4752671000006114","S+�-�zary's disease of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188633006","2770251012",
"4752681000006112","S+�-�zary disease of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188633006","2838947013",
"4752691000006110","S+�-�zary's disease of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188634000","2547713018",
"4752711000006113","S+�-�zary disease of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188634000","2839830015",
"4752721000006117","S+�-�zary's disease of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188635004","2547714012",
"4752741000006112","S+�-�zary disease of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188635004","2839281015",
"4752751000006114","S+�-�zary's disease of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188637007","2547717017",
"4752771000006116","S+�-�zary disease of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188637007","2840411015",
"4752821000006112","Leukemic reticuloendotheliosis of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188645002","289758016",
"4752841000006117","Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188648000","289763017",
"4752861000006118","Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb","CAN_COD","Codes for relevant malignancies","188649008","289766013",
"4752881000006111","Malignant mast cell tumors","CAN_COD","Codes for relevant malignancies","188660004","289782014",
"4752981000006116","Follicular non-Hodgkin mixed small cleaved and large cell lymphoma","CAN_COD","Codes for relevant malignancies","188672005","2842055014",
"4752991000006118","Diffuse malignant lymphoma - small non-cleaved cell","CAN_COD","Codes for relevant malignancies","188674006","289797012",
"4753001000006117","Non-Burkitt's malignant lymphoma - undifferentiated cell","CAN_COD","Codes for relevant malignancies","188674006","289798019",
"4753021000006110","Malignant lymphoma - undifferentiated cell type","CAN_COD","Codes for relevant malignancies","188674006","289800014",
"4753031000006113","Malignant lymphoma - small cleaved cell","CAN_COD","Codes for relevant malignancies","188675007","289804017",
"4753051000006118","Lymphoblastic lymphosarcoma","CAN_COD","Codes for relevant malignancies","188675007","289802018",
"4753061000006116","Malignant lymphoma, lymphocytic - poorly differentiated","CAN_COD","Codes for relevant malignancies","188675007","289803011",
"4753071000006111","Malignant lymphoma - mixed small and large cell","CAN_COD","Codes for relevant malignancies","188676008","289805016",
"4753081000006114","Reticulolymphosarcoma, diffuse","CAN_COD","Codes for relevant malignancies","188676008","289806015",
"4753101000006118","Reticulolymphosarcoma","CAN_COD","Codes for relevant malignancies","188676008","289808019",
"4753111000006115","Malignant lymphoma - mixed lymphocytic-histiocytic","CAN_COD","Codes for relevant malignancies","188676008","289809010",
"4753131000006114","Diffuse non-Hodgkin lymphoma undifferentiated (diffuse)","CAN_COD","Codes for relevant malignancies","188679001","2839958010",
"4753171000006112","Extramedullary plasmacytoma (clinical)","CAN_COD","Codes for relevant malignancies","188718006","289866017",
"4753211000006114","Lymphoid leukemia","CAN_COD","Codes for relevant malignancies","188725004","289877011",
"4753221000006118","Lymphatic leukemia","CAN_COD","Codes for relevant malignancies","188725004","289878018",
"4753241000006113","Subacute lymphoid leukemia","CAN_COD","Codes for relevant malignancies","188726003","289879014",
"4753261000006112","Aleukemic lymphoid leukemia","CAN_COD","Codes for relevant malignancies","188728002","289883014",
"4753281000006119","Adult T-cell leukemia","CAN_COD","Codes for relevant malignancies","188729005","289886018",
"4753301000006115","Myeloid leukemia","CAN_COD","Codes for relevant malignancies","188732008","289891017",
"4753311000006117","Granulocytic leukemia","CAN_COD","Codes for relevant malignancies","188732008","289893019",
"4753321000006113","Granulocytic leukaemia","CAN_COD","Codes for relevant malignancies","188732008","289894013",
"4753341000006118","Chronic eosinophilic leukemia","CAN_COD","Codes for relevant malignancies","188733003","289896010",
"4753361000006119","Chronic neutrophilic leukemia","CAN_COD","Codes for relevant malignancies","188734009","289897018",
"4753381000006112","Subacute myeloid leukemia","CAN_COD","Codes for relevant malignancies","188736006","289902017",
"4753391000006110","Smouldering leukaemia","CAN_COD","Codes for relevant malignancies","188736006","1783491015",
"4753401000006112","Smoldering leukemia","CAN_COD","Codes for relevant malignancies","188736006","1783860018",
"4753441000006114","Aleukemic myeloid leukemia","CAN_COD","Codes for relevant malignancies","188741003","289909014",
"4753461000006113","Histiocytic leukemia","CAN_COD","Codes for relevant malignancies","188744006","289914013",
"4753471000006118","Schilling-type monocytic leukemia","CAN_COD","Codes for relevant malignancies","188744006","289915014",
"4753481000006115","Monoblastic leukemia","CAN_COD","Codes for relevant malignancies","188744006","289916010",
"4753491000006117","Monocytic leukemia","CAN_COD","Codes for relevant malignancies","188744006","289918011",
"4753511000006111","Schilling-type monocytic leukaemia","CAN_COD","Codes for relevant malignancies","188744006","289920014",
"4753541000006110","Chronic monocytic leukemia","CAN_COD","Codes for relevant malignancies","188745007","289922018",
"4753561000006114","Subacute monocytic leukemia","CAN_COD","Codes for relevant malignancies","188746008","289925016",
"4753581000006116","Aleukemic monocytic leukemia","CAN_COD","Codes for relevant malignancies","188748009","289929010",
"4753601000006114","Thrombocytic leukemia","CAN_COD","Codes for relevant malignancies","188754005","289946013",
"4753611000006112","Megakaryocytic leukemia","CAN_COD","Codes for relevant malignancies","188754005","289947016",
"4753641000006111","Myelomonocytic leukemia","CAN_COD","Codes for relevant malignancies","188768003","289975019",
"4753661000006110","Subacute myelomonocytic leukemia","CAN_COD","Codes for relevant malignancies","188770007","289981010",
"4756951000006113","Refractory anemia without sideroblasts, so stated","CAN_COD","Codes for relevant malignancies","189509003","291253013",
"4760001000006116","Waldenstr+�-�m macroglobulinaemia","CAN_COD","Codes for relevant malignancies","190818004","2474973011",
"4760011000006118","Waldenstrom's macroglobulinemia","CAN_COD","Codes for relevant malignancies","190818004","293379014",
"4760031000006112","Waldenstr+�-�m macroglobulinemia","CAN_COD","Codes for relevant malignancies","190818004","2475178010",
"476225016","Acute erythroid leukaemia","CAN_COD","Codes for relevant malignancies","93451002","154686014",
"482537012","Malignant neoplasm of mesentery","CAN_COD","Codes for relevant malignancies","363370001","482537012",
"482641017","Malignant neoplasm of omentum","CAN_COD","Codes for relevant malignancies","363421004","482641017",
"482690017","Malignant neoplasm of labia majora","CAN_COD","Codes for relevant malignancies","363446004","482690017",
"482691018","Malignant neoplasm of labia minora","CAN_COD","Codes for relevant malignancies","363447008","482691018",
"482730011","Malignant neoplasm of frontal lobe","CAN_COD","Codes for relevant malignancies","363467004","482730011",
"482731010","Malignant neoplasm of temporal lobe","CAN_COD","Codes for relevant malignancies","363468009","482731010",
"482732015","Malignant neoplasm of parietal lobe","CAN_COD","Codes for relevant malignancies","363469001","482732015",
"482733013","Malignant neoplasm of occipital lobe","CAN_COD","Codes for relevant malignancies","363470000","482733013",
"482734019","Malignant neoplasm of cerebral ventricles","CAN_COD","Codes for relevant malignancies","363471001","482734019",
"482737014","Malignant neoplasm of cerebral meninges","CAN_COD","Codes for relevant malignancies","363474009","482737014",
"482740014","Malignant neoplasm of spinal meninges","CAN_COD","Codes for relevant malignancies","363476006","482740014",
"482741013","Malignant neoplasm of cauda equina","CAN_COD","Codes for relevant malignancies","363477002","482741013",
"501272016","Naevoid basal cell carcinoma syndrome","CAN_COD","Codes for relevant malignancies","69408002","501272016",
"501273014","Basal cell naevus syndrome","CAN_COD","Codes for relevant malignancies","69408002","501273014",
"5028061000006116","Malignant tumor of eyelid","CAN_COD","Codes for relevant malignancies","231829006","347399016",
"5028071000006111","Malignant neoplasm of eyelid","CAN_COD","Codes for relevant malignancies","231829006","2773744015",
"509741017","Acute lymphoid leukaemia","CAN_COD","Codes for relevant malignancies","91857003","509741017",
"510217015","Leukaemic reticuloendotheliosis of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","93145002","510217015",
"510218013","Leukaemic reticuloendotheliosis of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","93146001","510218013",
"511250010","Secondary malignant neoplasm of breast","CAN_COD","Codes for relevant malignancies","94297009","511250010",
"511385013","Secondary cancer of the vulva","CAN_COD","Codes for relevant malignancies","94681006","511385013",
"51325019","Multiple endocrine neoplasia, type 1","CAN_COD","Codes for relevant malignancies","30664006","51325019",
"517421000000115","Bowel cancer detected by national screening programme","CAN_COD","Codes for relevant malignancies","294301000000103","517421000000115",
"51959012","Lymphomatoid papulosis","CAN_COD","Codes for relevant malignancies","31047003","51959012",
"527801000006112","Burkitt's lymphoma of lymph nodes of inguinal region and leg","CAN_COD","Codes for relevant malignancies","188514005","289607014",
"531851000006119","Ca female breast","CAN_COD","Codes for relevant malignancies","372064008","1210642019",
"5324481000006113","Delta cell tumor","CAN_COD","Codes for relevant malignancies","253006001","376810012",
"5324491000006111","Delta cell tumour","CAN_COD","Codes for relevant malignancies","253006001","376811011",
"533321000006119","Cancers","CAN_COD","Codes for relevant malignancies","363346000","1228478017",
"5344681000006113","Malignant tumor of anterior pillar of fauces","CAN_COD","Codes for relevant malignancies","254459004","378846010",
"5344691000006111","Malignant tumour of anterior faucial pillar","CAN_COD","Codes for relevant malignancies","254459004","2474990017",
"5344701000006111","Malignant tumour of anterior tonsillar pillar","CAN_COD","Codes for relevant malignancies","254459004","2474991018",
"5344711000006114","Malignant tumour of palatoglossal arch","CAN_COD","Codes for relevant malignancies","254459004","2474992013",
"5344721000006118","Malignant tumor of palatoglossal arch","CAN_COD","Codes for relevant malignancies","254459004","2475192016",
"5344731000006115","Malignant tumor of anterior tonsillar pillar","CAN_COD","Codes for relevant malignancies","254459004","2475193014",
"5344741000006113","Malignant tumor of anterior faucial pillar","CAN_COD","Codes for relevant malignancies","254459004","2475194015",
"5345241000006118","Malignant tumor of posterior margin of nasal septum and choanae","CAN_COD","Codes for relevant malignancies","254484001","378896011",
"5346461000006110","Adenocarcinoma of rectum","CAN_COD","Codes for relevant malignancies","254582000","379090011",
"5347121000006111","Carcinoid tumor of lung","CAN_COD","Codes for relevant malignancies","254627002","379174014",
"5347161000006117","Small cell carcinoma of lung","CAN_COD","Codes for relevant malignancies","254632001","379179016",
"5347171000006112","SCLC - Small cell lung cancer","CAN_COD","Codes for relevant malignancies","254632001","379180018",
"5347211000006114","Epidermoid carcinoma of lung","CAN_COD","Codes for relevant malignancies","254634000","379185011",
"5347221000006118","SCC - Squamous cell carcinoma of lung","CAN_COD","Codes for relevant malignancies","254634000","379186012",
"5347301000006115","NSCLC - Non-small cell lung cancer","CAN_COD","Codes for relevant malignancies","254637007","379196015",
"5351491000006113","Malignant tumour of breast","CAN_COD","Codes for relevant malignancies","254837009","5351491000006113",
"5351501000006117","Malignant tumor of breast","CAN_COD","Codes for relevant malignancies","254837009","379661016",
"5351511000006119","Breast cancer","CAN_COD","Codes for relevant malignancies","254837009","379662011",
"5351521000006110","CA - Breast cancer","CAN_COD","Codes for relevant malignancies","254837009","379663018",
"5351531000006113","Malignant neoplasm of breast","CAN_COD","Codes for relevant malignancies","254837009","3446624010",
"535221000006113","Carcinoma gallbladder","CAN_COD","Codes for relevant malignancies","372140005","1210716013",
"5353931000006117","Malignant tumour of acoustic vestibular nerve","CAN_COD","Codes for relevant malignancies","254980001","379934019",
"5353941000006110","Malignant tumor of acoustic vestibular nerve","CAN_COD","Codes for relevant malignancies","254980001","379933013",
"5354481000006112","Iris melanoma","CAN_COD","Codes for relevant malignancies","255012009","2619952015",
"5355201000006117","Malignant tumor of unknown origin","CAN_COD","Codes for relevant malignancies","255052006","380056018",
"5355211000006119","Malignant tumor - unknown primary","CAN_COD","Codes for relevant malignancies","255052006","380057010",
