medcodeid,term,qofclusterid,qofclusterdesc,qofsnomedctconceptid,snomedctdescriptionid
913911000006110,Type I diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,421920002,3688521010
913981000006115,Insulin dependent diab mell with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,201724008,309740011
914031000006118,Type 2 diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,420279001,2618208012
914041000006111,Type II diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,420279001,3013392012
914051000006113,Type 2 diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,422099009,3698440016
914061000006110,Type II diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,422099009,3698440016
914071000006115,Type 2 diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421326000,3695406015
914081000006117,Type II diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421326000,3695406015
914151000006112,Type 2 diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,422034002,3699410014
914161000006114,Type II diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,422034002,3699410014
914221000006113,Type 2 diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420436000,2618201018
914231000006111,Type II diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420436000,3697667019
914241000006118,Type 2 diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713706002,3297353013
914251000006116,Type II diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713706002,3297353013
914261000006119,Type 2 diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,420279001,3035432019
914271000006114,Type II diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,420279001,3013392012
914301000006111,Type 2 diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,420756003,3688522015
914311000006114,Type II diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,420756003,3688522015
914391000006116,Insulin treated Type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,237599002,2967820013
928461000006119,Type 1 diabetes mellitus with persistent proteinuria,DM_COD,Diabetes mellitus codes,420514000,2967914011
928471000006114,Type I diabetes mellitus with persistent proteinuria,DM_COD,Diabetes mellitus codes,420514000,2967914011
928491000006110,Type I diabetes mellitus with persistent microalbuminuria,DM_COD,Diabetes mellitus codes,401110002,1780311019
928501000006119,Type 1 diabetes mellitus with ketoacidosis,DM_COD,Diabetes mellitus codes,420270002,2967817017
928511000006116,Type I diabetes mellitus with ketoacidosis,DM_COD,Diabetes mellitus codes,420270002,2967817017
928521000006112,Type 1 diabetes mellitus with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421075007,2967758019
928531000006110,Type I diabetes mellitus with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421075007,2967758019
928541000006117,Type 2 diabetes mellitus with persistent proteinuria,DM_COD,Diabetes mellitus codes,421986006,2967751013
928551000006115,Type II diabetes mellitus with persistent proteinuria,DM_COD,Diabetes mellitus codes,421986006,2967751013
928561000006118,Type 2 diabetes mellitus with persistent microalbuminuria,DM_COD,Diabetes mellitus codes,420715001,2967769016
928571000006113,Type II diabetes mellitus with persistent microalbuminuria,DM_COD,Diabetes mellitus codes,420715001,2967769016
928581000006111,Type 2 diabetes mellitus with ketoacidosis,DM_COD,Diabetes mellitus codes,421750000,2967754017
928591000006114,Type II diabetes mellitus with ketoacidosis,DM_COD,Diabetes mellitus codes,421750000,2967754017
928601000006118,Type 2 diabetes mellitus with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421847006,2618218019
928611000006115,Type II diabetes mellitus with ketoacidotic coma,DM_COD,Diabetes mellitus codes,421847006,2618218019
938301000006114,Type 1 diabetes mellitus with exudative maculopathy,DM_COD,Diabetes mellitus codes,420486006,3698521013
938311000006112,Type I diabetes mellitus with exudative maculopathy,DM_COD,Diabetes mellitus codes,420486006,2618236019
938321000006116,Type 2 diabetes mellitus with exudative maculopathy,DM_COD,Diabetes mellitus codes,421779007,2618237011
938331000006118,Type II diabetes mellitus with exudative maculopathy,DM_COD,Diabetes mellitus codes,421779007,3698529010
967631000006115,DM induced by non-steroid drugs without complication,DM_COD,Diabetes mellitus codes,413183008,2474729016
967701000006116,Lipoatrophic diabetes mellitus,DM_COD,Diabetes mellitus codes,127012008,300015
9986011,Drug-induced diabetes mellitus,DM_COD,Diabetes mellitus codes,5368009,9986011
